TIME,moduletemperature_forecast,SITE,COUNTRY,STATE,CUSTOMER,YEAR,MONTH,DATE,Actual_moduletemperature,Hour-Min,Month-Date
2019-03-02 04:20,10.80625087,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,18.1,04:20:00,3-2
2019-03-02 04:30,10.77376853,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,18,04:30:00,3-2
2019-03-02 04:40,10.56684283,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,18,04:40:00,3-2
2019-03-02 04:50,10.4286659,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,18,04:50:00,3-2
2019-03-02 05:00,9.753865234,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,18,05:00:00,3-2
2019-03-02 05:10,9.512682754,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,17.5,05:10:00,3-2
2019-03-02 05:20,9.575398166,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,18,05:20:00,3-2
2019-03-02 05:30,9.721848579,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,18,05:30:00,3-2
2019-03-02 05:40,9.853419686,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,18,05:40:00,3-2
2019-03-02 05:50,9.938179668,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,18,05:50:00,3-2
2019-03-02 06:00,9.686551566,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,18,06:00:00,3-2
2019-03-02 06:10,9.833659762,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,18,06:10:00,3-2
2019-03-02 06:20,10.22764157,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,18,06:20:00,3-2
2019-03-02 06:30,10.52907928,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,18,06:30:00,3-2
2019-03-02 06:40,10.6534233,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,18,06:40:00,3-2
2019-03-02 06:50,10.77099344,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,18,06:50:00,3-2
2019-03-02 07:00,10.88216017,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,17.7,07:00:00,3-2
2019-03-02 07:10,10.96239356,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,17.6,07:10:00,3-2
2019-03-02 07:20,11.04312512,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,17.6,07:20:00,3-2
2019-03-02 07:30,11.48424265,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,18,07:30:00,3-2
2019-03-02 07:40,11.91999657,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,18.4,07:40:00,3-2
2019-03-02 07:50,12.69961301,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,19,07:50:00,3-2
2019-03-02 08:00,13.03093052,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,20.2,08:00:00,3-2
2019-03-02 08:10,13.76409057,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,20.1,08:10:00,3-2
2019-03-02 08:20,14.84546628,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,20.3,08:20:00,3-2
2019-03-02 08:30,15.57174779,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,20.8,08:30:00,3-2
2019-03-02 08:40,15.67475637,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,21.8,08:40:00,3-2
2019-03-02 08:50,16.47785438,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,23,08:50:00,3-2
2019-03-02 09:00,17.79158467,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,23.1,09:00:00,3-2
2019-03-02 09:10,18.89710775,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,23.8,09:10:00,3-2
2019-03-02 09:20,20.04948512,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,23.3,09:20:00,3-2
2019-03-02 09:30,20.98670667,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,23.6,09:30:00,3-2
2019-03-02 09:40,21.8166515,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,24,09:40:00,3-2
2019-03-02 09:50,22.77159174,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,24,09:50:00,3-2
2019-03-02 10:00,23.7439358,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,24.1,10:00:00,3-2
2019-03-02 10:10,24.1493875,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,24.4,10:10:00,3-2
2019-03-02 10:20,24.38694978,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,24.1,10:20:00,3-2
2019-03-02 10:30,23.57189428,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,25.6,10:30:00,3-2
2019-03-02 10:40,23.30104418,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,25.5,10:40:00,3-2
2019-03-02 10:50,24.05424476,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,25,10:50:00,3-2
2019-03-02 11:00,24.19967601,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,25.9,11:00:00,3-2
2019-03-02 11:10,23.17788599,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,25.3,11:10:00,3-2
2019-03-02 11:20,22.70690252,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,24.3,11:20:00,3-2
2019-03-02 11:30,22.3899137,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,24.5,11:30:00,3-2
2019-03-02 11:40,21.81991049,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,25,11:40:00,3-2
2019-03-02 11:50,21.77607002,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,24.1,11:50:00,3-2
2019-03-02 12:00,22.10825366,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,24,12:00:00,3-2
2019-03-02 12:10,22.53569792,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,23.6,12:10:00,3-2
2019-03-02 12:20,22.99322114,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,21.5,12:20:00,3-2
2019-03-02 12:30,23.50364722,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,23.5,12:30:00,3-2
2019-03-02 12:40,23.55830809,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,24.7,12:40:00,3-2
2019-03-02 12:50,23.76232965,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,26.1,12:50:00,3-2
2019-03-02 13:00,23.54801298,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,25.7,13:00:00,3-2
2019-03-02 13:10,24.33796003,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,25.5,13:10:00,3-2
2019-03-02 13:20,25.31897036,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,25,13:20:00,3-2
2019-03-02 13:30,25.75949954,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,25.4,13:30:00,3-2
2019-03-02 13:40,25.08244418,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,27.2,13:40:00,3-2
2019-03-02 13:50,24.10837123,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,28,13:50:00,3-2
2019-03-02 14:00,24.49530664,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,27.2,14:00:00,3-2
2019-03-02 14:10,24.71909751,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,26,14:10:00,3-2
2019-03-02 14:20,24.51760923,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,25.8,14:20:00,3-2
2019-03-02 14:30,26.18278731,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,25.7,14:30:00,3-2
2019-03-02 14:40,26.78353738,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,26.9,14:40:00,3-2
2019-03-02 14:50,25.26697568,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,27.5,14:50:00,3-2
2019-03-02 15:00,25.32191882,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,27.3,15:00:00,3-2
2019-03-02 15:10,27.61990202,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,27,15:10:00,3-2
2019-03-02 15:20,26.7666681,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,26.8,15:20:00,3-2
2019-03-02 15:30,24.50599326,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,26,15:30:00,3-2
2019-03-02 15:40,23.62331732,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,26.2,15:40:00,3-2
2019-03-02 15:50,23.04311817,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,25.8,15:50:00,3-2
2019-03-02 16:00,22.2315549,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,25.1,16:00:00,3-2
2019-03-02 16:10,21.7683267,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,25,16:10:00,3-2
2019-03-02 16:20,21.54568755,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,24.9,16:20:00,3-2
2019-03-02 16:30,21.25600823,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,24.6,16:30:00,3-2
2019-03-02 16:40,20.91227023,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,24.9,16:40:00,3-2
2019-03-02 16:50,20.37474196,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,25.8,16:50:00,3-2
2019-03-02 17:00,20.23316418,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,25.8,17:00:00,3-2
2019-03-02 17:10,20.00451287,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,25.6,17:10:00,3-2
2019-03-02 17:20,19.96342253,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,24,17:20:00,3-2
2019-03-02 17:30,19.57525292,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,23.2,17:30:00,3-2
2019-03-02 17:40,19.2545249,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,22,17:40:00,3-2
2019-03-02 17:50,19.05406817,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,21.9,17:50:00,3-2
2019-03-02 18:00,18.8910603,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,21.6,18:00:00,3-2
2019-03-02 18:10,18.4971359,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,21.2,18:10:00,3-2
2019-03-02 18:20,18.32824089,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,21,18:20:00,3-2
2019-03-02 18:30,18.11706933,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,21,18:30:00,3-2
2019-03-02 18:40,17.73620208,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,20.9,18:40:00,3-2
2019-03-02 18:50,17.50792094,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,19.9,18:50:00,3-2
2019-03-02 19:00,17.47367786,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,19.5,19:00:00,3-2
2019-03-02 19:10,17.21596065,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,20,19:10:00,3-2
2019-03-02 19:20,17.00623492,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,20,19:20:00,3-2
2019-03-02 19:30,16.93161292,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,20,19:30:00,3-2
2019-03-02 19:40,16.74239687,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,20,19:40:00,3-2
2019-03-02 19:50,16.6137103,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,20,19:50:00,3-2
2019-03-02 20:00,16.62539086,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,20,20:00:00,3-2
2019-03-02 20:10,16.63136917,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,19.9,20:10:00,3-2
2019-03-02 20:20,16.40683356,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,18.1,20:20:00,3-2
2019-03-02 20:30,16.21915633,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,17,20:30:00,3-2
2019-03-02 20:40,16.14090344,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,17.3,20:40:00,3-2
2019-03-02 20:50,16.12447532,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,18.9,20:50:00,3-2
2019-03-02 21:00,16.05385392,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,19,21:00:00,3-2
2019-03-02 21:10,16.10629424,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,18.1,21:10:00,3-2
2019-03-02 21:20,16.32221241,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,17,21:20:00,3-2
2019-03-02 21:30,16.53901251,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,16.3,21:30:00,3-2
2019-03-02 21:40,16.42417341,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,16,21:40:00,3-2
2019-03-02 21:50,15.806768,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,16,21:50:00,3-2
2019-03-02 22:00,15.78517067,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,16,22:00:00,3-2
2019-03-02 22:10,15.75225913,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,15.6,22:10:00,3-2
2019-03-02 22:20,15.66562073,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,15.3,22:20:00,3-2
2019-03-02 22:30,15.65899465,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,15.1,22:30:00,3-2
2019-03-02 22:40,15.5925719,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,15,22:40:00,3-2
2019-03-02 22:50,16.19810354,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,15,22:50:00,3-2
2019-03-02 23:00,18.71458354,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,15,23:00:00,3-2
2019-03-02 23:10,18.92003584,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,15,23:10:00,3-2
2019-03-02 23:20,18.52567982,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,15,23:20:00,3-2
2019-03-02 23:30,18.37198168,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,15,23:30:00,3-2
2019-03-02 23:40,18.38908998,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,15.1,23:40:00,3-2
2019-03-02 23:50,18.38333751,Lexicon,INDIA,Gujarat,Vikram,2019,3,2,15.9,23:50:00,3-2
2019-03-03 00:00,15.97360908,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,16,00:00:00,3-3
2019-03-03 00:10,16.10050986,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,15.8,00:10:00,3-3
2019-03-03 00:20,15.66794707,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,15.4,00:20:00,3-3
2019-03-03 00:30,15.76798549,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,15.2,00:30:00,3-3
2019-03-03 00:40,15.64754686,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,15,00:40:00,3-3
2019-03-03 00:50,16.45059082,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,15,00:50:00,3-3
2019-03-03 01:00,17.09184048,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,15.6,01:00:00,3-3
2019-03-03 01:10,17.78504948,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,16,01:10:00,3-3
2019-03-03 01:20,17.22098696,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,16,01:20:00,3-3
2019-03-03 01:30,16.89789525,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,15.5,01:30:00,3-3
2019-03-03 01:40,16.60938441,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,15,01:40:00,3-3
2019-03-03 01:50,16.14714558,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,15,01:50:00,3-3
2019-03-03 02:00,16.130052,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,15,02:00:00,3-3
2019-03-03 02:10,16.27271397,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,15,02:10:00,3-3
2019-03-03 02:20,16.35050619,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,15,02:20:00,3-3
2019-03-03 02:30,16.44573299,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,15,02:30:00,3-3
2019-03-03 02:40,16.40666666,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,14.9,02:40:00,3-3
2019-03-03 02:50,15.48589195,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,14.2,02:50:00,3-3
2019-03-03 03:00,15.55108046,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,14,03:00:00,3-3
2019-03-03 03:10,15.12912504,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,14,03:10:00,3-3
2019-03-03 03:20,14.91090978,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,14,03:20:00,3-3
2019-03-03 03:30,14.75815854,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,14,03:30:00,3-3
2019-03-03 03:40,15.79616049,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,13,03:40:00,3-3
2019-03-03 03:50,15.96212354,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,13,03:50:00,3-3
2019-03-03 04:00,16.02278188,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,12.9,04:00:00,3-3
2019-03-03 04:10,15.54567,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,12.3,04:10:00,3-3
2019-03-03 04:20,15.14660893,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,12,04:20:00,3-3
2019-03-03 04:30,15.09345602,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,12,04:30:00,3-3
2019-03-03 04:40,15.15163453,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,12,04:40:00,3-3
2019-03-03 04:50,15.19645881,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,11.4,04:50:00,3-3
2019-03-03 05:00,15.31331793,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,11.1,05:00:00,3-3
2019-03-03 05:10,14.84780693,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,11.4,05:10:00,3-3
2019-03-03 05:20,15.42891278,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,11,05:20:00,3-3
2019-03-03 05:30,15.44365331,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,11,05:30:00,3-3
2019-03-03 05:40,15.50298204,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,11,05:40:00,3-3
2019-03-03 05:50,15.5611744,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,11,05:50:00,3-3
2019-03-03 06:00,15.61825216,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,11,06:00:00,3-3
2019-03-03 06:10,15.67423666,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,11,06:10:00,3-3
2019-03-03 06:20,15.72914885,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,11,06:20:00,3-3
2019-03-03 06:30,15.78300925,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,11,06:30:00,3-3
2019-03-03 06:40,15.83583803,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,11,06:40:00,3-3
2019-03-03 06:50,15.88765493,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,11,06:50:00,3-3
2019-03-03 07:00,15.58436488,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,10.9,07:00:00,3-3
2019-03-03 07:10,15.51617766,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,10,07:10:00,3-3
2019-03-03 07:20,15.56507376,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,10.3,07:20:00,3-3
2019-03-03 07:30,16.08518593,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,11,07:30:00,3-3
2019-03-03 07:40,16.60437949,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,11.9,07:40:00,3-3
2019-03-03 07:50,17.35874834,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,12.4,07:50:00,3-3
2019-03-03 08:00,18.82046237,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,12.9,08:00:00,3-3
2019-03-03 08:10,18.74681356,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,13.2,08:10:00,3-3
2019-03-03 08:20,19.026429,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,14.1,08:20:00,3-3
2019-03-03 08:30,19.65932495,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,15,08:30:00,3-3
2019-03-03 08:40,20.88159371,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,16.6,08:40:00,3-3
2019-03-03 08:50,22.33913647,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,17.5,08:50:00,3-3
2019-03-03 09:00,22.49747261,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,18.2,09:00:00,3-3
2019-03-03 09:10,23.36326582,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,19.2,09:10:00,3-3
2019-03-03 09:20,22.8118441,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,19.9,09:20:00,3-3
2019-03-03 09:30,23.20398504,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,21.7,09:30:00,3-3
2019-03-03 09:40,23.71343578,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,22.8,09:40:00,3-3
2019-03-03 09:50,23.7500195,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,24.2,09:50:00,3-3
2019-03-03 10:00,23.90394066,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,25.2,10:00:00,3-3
2019-03-03 10:10,24.29325083,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,25.8,10:10:00,3-3
2019-03-03 10:20,23.97365795,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,27.3,10:20:00,3-3
2019-03-03 10:30,25.77809062,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,27.6,10:30:00,3-3
2019-03-03 10:40,25.69326427,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,29.2,10:40:00,3-3
2019-03-03 10:50,25.13564917,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,30.1,10:50:00,3-3
2019-03-03 11:00,26.22994428,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,29.8,11:00:00,3-3
2019-03-03 11:10,25.55305508,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,30.5,11:10:00,3-3
2019-03-03 11:20,24.403413,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,31.5,11:20:00,3-3
2019-03-03 11:30,24.66963998,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,31.5,11:30:00,3-3
2019-03-03 11:40,25.28940392,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,32.3,11:40:00,3-3
2019-03-03 11:50,24.25606727,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,32.3,11:50:00,3-3
2019-03-03 12:00,24.16648027,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,32.9,12:00:00,3-3
2019-03-03 12:10,23.72223385,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,33.1,12:10:00,3-3
2019-03-03 12:20,21.2708043,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,32.9,12:20:00,3-3
2019-03-03 12:30,23.6584148,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,33.1,12:30:00,3-3
2019-03-03 12:40,25.10120584,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,33.4,12:40:00,3-3
2019-03-03 12:50,26.7795688,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,33.1,12:50:00,3-3
2019-03-03 13:00,26.33275027,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,33.2,13:00:00,3-3
2019-03-03 13:10,26.12152281,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,34,13:10:00,3-3
2019-03-03 13:20,25.55570493,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,34.2,13:20:00,3-3
2019-03-03 13:30,26.05176361,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,34.3,13:30:00,3-3
2019-03-03 13:40,28.19989855,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,34.4,13:40:00,3-3
2019-03-03 13:50,29.16720283,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,34.8,13:50:00,3-3
2019-03-03 14:00,28.24545612,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,34,14:00:00,3-3
2019-03-03 14:10,26.85112472,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,34.2,14:10:00,3-3
2019-03-03 14:20,26.63675105,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,34.5,14:20:00,3-3
2019-03-03 14:30,26.53999985,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,35,14:30:00,3-3
2019-03-03 14:40,27.97733692,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,34.8,14:40:00,3-3
2019-03-03 14:50,28.70604516,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,34.2,14:50:00,3-3
2019-03-03 15:00,28.4900559,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,34.1,15:00:00,3-3
2019-03-03 15:10,28.15564375,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,33.8,15:10:00,3-3
2019-03-03 15:20,27.93889238,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,33.3,15:20:00,3-3
2019-03-03 15:30,27.01354193,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,32.5,15:30:00,3-3
2019-03-03 15:40,27.26820997,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,32.1,15:40:00,3-3
2019-03-03 15:50,26.81429299,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,32.1,15:50:00,3-3
2019-03-03 16:00,26.00591226,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,32,16:00:00,3-3
2019-03-03 16:10,25.90541786,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,31.4,16:10:00,3-3
2019-03-03 16:20,25.80458744,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,31,16:20:00,3-3
2019-03-03 16:30,25.46735111,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,30.2,16:30:00,3-3
2019-03-03 16:40,25.83802042,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,30.1,16:40:00,3-3
2019-03-03 16:50,26.91660158,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,29.6,16:50:00,3-3
2019-03-03 17:00,26.93252833,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,28.7,17:00:00,3-3
2019-03-03 17:10,26.71207371,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,28,17:10:00,3-3
2019-03-03 17:20,24.83878572,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,27.3,17:20:00,3-3
2019-03-03 17:30,23.90950949,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,26.8,17:30:00,3-3
2019-03-03 17:40,22.50779277,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,26.1,17:40:00,3-3
2019-03-03 17:50,22.4042134,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,25.5,17:50:00,3-3
2019-03-03 18:00,22.06428078,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,25,18:00:00,3-3
2019-03-03 18:10,21.60603837,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,24.1,18:10:00,3-3
2019-03-03 18:20,21.38360583,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,23.5,18:20:00,3-3
2019-03-03 18:30,21.39698828,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,23,18:30:00,3-3
2019-03-03 18:40,21.29207624,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,22.2,18:40:00,3-3
2019-03-03 18:50,20.1245694,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,22,18:50:00,3-3
2019-03-03 19:00,19.66504489,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,22,19:00:00,3-3
2019-03-03 19:10,20.26762189,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,22,19:10:00,3-3
2019-03-03 19:20,20.27977087,Lexicon,INDIA,Gujarat,Vikram,2019,3,3,21.7,19:20:00,3-3
